,SKU,order_number,order_date,date_received,provider,brand,product_name,units_ordered,orders_received
5328,BapBA2380,02-048,2023-03-28 00:00:00,2023-03-29,Belina,Balance,"Senior - 9.07, kg",1,1
5329,BapBA2343,02-048,2023-03-28 00:00:00,2023-03-29,Belina,Balance,"Puppy - 9.07, kg",2,2
5330,BapBA2358,02-048,2023-03-28 00:00:00,2023-03-29,Belina,Balance,"Adulto Raza Pequeña - 5, kg",1,0
5331,NupNS3275,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Cat and Kitten Chicken & Rice - 3, kg",3,3
5332,NupNS1323,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Seafood Libre de Granos - 13.6, kg",5,5
5333,NupNS1287,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Large Breed Puppy (Raza Grande Cachorro) - 13.6, kg",4,4
5334,NupNS1295,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Lamb Meal And Rice (Cordero y Arroz) - 13.6, kg",4,4
5335,NupNS2273,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Weight Management (Control de Peso) - 6.8, kg",2,2
5336,NupNS1298,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Large Breed Lamb Meal And Rice (Cordero y Arroz) - 13.6, kg",1,1
5337,NupNS3285,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"S and M Puppy Chicken And Rice (Pollo y Arroz Cachorro) - 2.27, kg",2,2
5338,NupNS2296,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Lamb Meal And Rice (Cordero y Arroz) - 6.8, kg",4,4
5339,NupNS2317,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Seafood Libre de Granos - 6.8, kg",2,2
5340,NupNS3279,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Chicken And Rice Adulto - 2.27, kg",3,3
5341,NupNS3315,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Grain Free Lamb Meal And Peas (Cordero y Guisantes) - 2.27, kg",2,2
5342,NupNS2830,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Weight Management (Control de Peso) - 13.6, kg",2,2
5343,NupNS5337,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Bites Grain Free Salmon - 179, g",12,0
5344,NupNS3301,02-048,2023-03-28 00:00:00,2023-03-29,Belina,NutriSource,"Trout And Rice (Trucha y Arroz) - 2.27, kg",3,0
5345,NupPV5324,02-048,2023-03-28 00:00:00,2023-03-29,Belina,Pure Vita,"Treats Hip and Joint - 179, g",2,2
5346,NapNPA2109,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Cerdo (BARF) - 1Kg - Unidad,0,0
5347,NapNPA2107,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Pollo (BARF) - 1Kg - Unidad,8,8
5348,NapNPA2108,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Ternera (BARF) - 1Kg - Unidad,0,0
5349,NapNPT2353,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Patas de Pollo - 12 unidades,5,5
5350,NapNPA2104,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Ternera (BARF) - 500 Grs - Unidad,0,0
5351,NapNP2570,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Cordero (BARF) - 1Kg - Unidad,0,0
5352,NagNP2190,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Pescado (BARF) para Gato- 500 Grs - Unidad,10,10
5353,NagNP2189,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Pollo (BARF) para Gato- 500 Grs - Unidad,9,9
5354,NapNP2858,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,"Kéfir de Cabra 100% Natural - 500, ml",6,6
5355,NapNPA2117,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Cerdo (BARF) - 1Kg - 6Pack,5,5
5356,NapNPA2115,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Pollo (BARF) - 1Kg - 6Pack,7,7
5357,NapNPA2116,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Ternera (BARF) - 1Kg - 6Pack,5,5
5358,NapNPA2112,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Ternera (BARF) - 500 Grs - 5Pack,3,3
5359,NapNP2571,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Cordero (BARF) - 1Kg - 6Pack,2,2
5360,NagNP2191,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Pollo (BARF) para Gato- 500 Grs - 5pack,2,2
5361,NagNP2192,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Pescado (BARF) para Gato- 500 Grs - 5pack,2,2
5362,NapNPA2110,28-032,2023-03-28 00:00:00,2023-03-30,Natural Pets,Natural pets,Búfalo (BARF) - 1Kg - Unidad,0,0
5363,VipVB2022,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,Veggiedent - S,5,5
5364,VigVC3193,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Cat Urology Struvite Dissolution #1 - 1.5, kg",4,4
5365,VipVC31326,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Dog Kidney Support - 3, kg",3,0
5366,VigVC31726,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"UROLOGY 2 - Salud urinaria - 1.5, kg",3,0
5367,VipVC21685,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Adult Neutered Dog Small & Toy - 7, kg",3,0
5368,VipVC11327,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Dog Kidney Support - 12, kg",4,4
5369,VigVC31727,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"UROLOGY 2 - Salud urinaria - 3, kg",3,3
5370,VipVC31328,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Dog Urology Dissolution And Prevention - 3, kg",2,2
5371,VipVC31688,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Adult Dog Large And Medium - 3, kg",2,0
5372,VipVC11318,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Dog Allergy - 12, kg",2,0
5373,VipVB2020,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Nutriplus Gel - 120.5, g",2,2
5374,VipVB2021,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,Veggiedent - L,2,2
5375,VipVC31322,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Dog Digestive Support - 3, kg",2,2
5376,VigVC3188,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Junior Neutered Cat - 1.5, kg",1,0
5377,VigVC3194,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Cat Digestive Support - 1.5, kg",2,2
5378,-,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Dog Weight Loss And Diabetes #1 - 3, kg",2,0
5379,VipVC21681,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Adult Dog Small And Toy - 7, kg",1,1
5380,VigVC3196,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Adult with Salmon Neutered And Entire Cat - 3, kg",1,1
5381,VipVC11331,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Dog Weight Loss And Diabetes #1 - 12, kg",1,1
5382,VigVC3772,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,"Adult with Salmon Neutered And Entire Cat - 1.5, kg",1,1
5383,VIdVC3126,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,CHONDROFLEX 225/30 TABLETAS.,2,2
5384,VIpVC3127,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,CHONDROFLEX 375/30 TABLETAS.,0,0
5385,VIpVC3128,07-023,2023-03-28 00:00:00,2023-03-30,Virbac,Virbac,CHONDROFLEX 525/30 TABLETAS.,2,2
5386,ZepZD3099,08-011,2023-03-31 00:00:00,2023-03-31,DogHood,Zee.dog,Indigo Slip On Leash,1,1
5387,1spCH2636,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 16, kg",3,3
5388,1spFC3798,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Adulto Toda Raza Hipoalergenico (Papa y Pato) - 2, kg",10,13
5389,1spFC1803,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Adulto Todas Razas Piel y Pelo Sensible (Cordero) - 15, kg",3,3
5390,1spFC3811,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Adulto Toy And Small Breeds - 2.72, kg",1,1
5391,1spFC3820,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Cachorro Toda Raza Pelo y Piel Sensible (Cordero) - 2.72, kg",2,2
5392,1sgFC2792,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Gato Control de Peso - 5.44, kg",2,2
5393,1sgFC2781,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Gato Indoor Vitality (Pollo) - 10, kg",2,2
5394,1sgFC2782,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Gato Indoor Vitality (Pollo) - 5.44, kg",3,3
5395,1sgFC2789,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Gato Urinario - 5.44, kg",3,3
5396,1spFC3816,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Perro Adulto Mant. Piel y Pelo Sensible (Cordero) - 2.72, kg",2,2
5397,1spFC2815,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Perro Adulto Mant. Piel y Pelo Sensible (Cordero) - 7, kg",2,2
5398,1spFC3836,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Senior Todas Razas Pelo y Piel (Cordero) - 2.72, kg",2,3
5399,1spFC1798,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,1st CHOICE,"Weight Control Medium And Large Breeds - 10, kg",1,1
5400,BupBT11022,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Buddy Tabs,"Enzimas Digestivas - 60, tab",2,2
5401,heMeHe106,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Heartgard,23kg a 45kg - Caja,1,1
5402,heMeHe80,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Heartgard,23kg a 45kg - Tableta,6,6
5403,PrpPN2835,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Pronature,"Adulto Todas las Razas (Cordero con Guisante y Cebada) - 18, kg",1,0
5404,PrpPN2837,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Pronature,"Adulto Todas las Razas (Pollo con Avena) - 11.3, kg",3,0
5405,PrgPN2841,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Pronature,"Gatito (Pollo) - 2.27, kg",1,1
5406,heUnCe62,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Unimedical,Cefalexina 500 mg (RRM),1,1
5407,heUnCe63,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Unimedical,Cefalexina 500 mg (RRM) - Tableta,10,10
5408,heunNo73,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Unimedical,"Novapel Crema - 15, g",1,1
5409,heUnPr66,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Unimedical,Prednisolona 10 mg (RRM),2,2
5410,UndUN3084,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Unimedical,Uniletas Forte Caja,5,5
5411,UndUN3085,03-040,2023-03-28 00:00:00,2023-04-03,Herrera y Elizondo,Unimedical,Uniletas Forte Pastilla,20,20
5412,BrgBC12018,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Bravecto,"Gato Plus 250 Mg (2,8-6,25 Kg) - 250, mg",5,8
5413,ScgSD3100,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Kitten Indoor - Felino 1.58, kg",2,2
5414,ScgSD3101,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adult Perfect Weight – Felino 1.36, kg",2,2
5415,ScgSD3122,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"C/d Metabolic + Urinary – Felino - 2.9, kg",2,2
5416,ScgSD3123,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adulto 1-6 Indoor – Felino - 1.58, kg",2,2
5417,ScgSD3124,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adulto 11+ Indoor – Felino - 1.58, kg",2,2
5418,ScgSD3125,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adulto 7+ Indoor – Felino - 1.58, kg",2,2
5419,ScgSD31498,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"i/d® Feline - 1.81, kg",2,2
5420,ScgSD31576,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Kitten Chicken - 1.58, kg",1,1
5421,ScgSD31578,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adult Chicken - 1.81, kg",3,3
5422,ScgSD31579,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adult Chicken - 3.18, kg",3,0
5423,ScgSD41497,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Feline I/D - 156, g",24,0
5424,Scgsm2138,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"z/d® Feline - 1.81, g",5,5
5425,ScpSD21457,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"i/d® Canine - 7.98, kg",0,3
5426,ScpSD21467,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"l/d® Canine - 7.98, kg",3,0
5427,ScpSD21528,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adult Small Bites Chicken And Barley - 6.8, kg",2,1
5428,ScpSD21555,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Senior 7+ Small Bites Chicken Meal, Barley & Rice - 6.8, kg",3,3
5429,ScpSD2821,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adulto Chicken And Barley - 3, k",3,3
5430,ScpSD2827,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adult Light Small Bites - 2.26, kg",2,2
5431,ScpSD2829,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Natural Training Treats Soft and Chewy With Real Chicken - 85, g",6,0
5432,ScpSD3032,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adulto Chicken And Barley - 15, kg",2,2
5433,ScpSD31453,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Canine I/D Low Fat - 3.85, kg",3,3
5434,ScpSD31488,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Metabolic Canine - 3.85, kg",2,2
5435,ScpSD31525,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Small Paws Adult 1-6 - 2, kg",2,2
5436,ScpSD31554,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Senior 7+ Small Bites Chicken Meal, Barley & Rice - 2.26, kg",3,3
5437,ScpSDd2197,06-038,2023-03-27 00:00:00,2023-04-03,Vetim,Hills,"Adult Original Light Canino - 6.8, kg",1,1
5438,BapBA1352,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Balance,"Adulto - 14.97, kg",4,4
5439,BapBA1355,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Balance,"Puppy - 14.97, kg",2,2
5440,BapBA2380,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Balance,"Senior - 9.07, kg",2,2
5441,BapBA2353,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Balance,"Adulto - 9.07, kg",2,2
5442,BapBA2379,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Balance,"Control de Peso - 9.07, kg",1,1
5443,BapBA2358,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Balance,"Adulto Raza Pequeña - 5, kg",1,1
5444,BapBA1385,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Balance,"Adulto Raza Grande - 14.97, kg",5,0
5445,NupNS1323,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Seafood Libre de Granos - 13.6, kg",4,4
5446,NupNS2278,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Chicken And Rice Adulto - 6.8, kg",3,3
5447,NupNS2311,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Grain Free Chicken And Peas (Libre de granos Pollo y Guisantes) - 6.8, kg",2,2
5448,NupNS2292,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Senior (Pollo y Arroz) - 6.8, kg",1,1
5449,NupNS3274,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Weight Management (Control de Peso) - 2.27, kg",2,2
5450,NupNS3289,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Large Breed Puppy (Raza Grande Cachorro) - 2.27, kg",3,3
5451,NupNS3279,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Chicken And Rice Adulto - 2.27, kg",2,2
5452,NupNS3301,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Trout And Rice (Trucha y Arroz) - 2.27, kg",2,2
5453,NupNS5337,02-049,2023-04-03 00:00:00,2023-04-04,Belina,NutriSource,"Bites Grain Free Salmon - 179, g",10,0
5454,NupPV5324,02-049,2023-04-03 00:00:00,2023-04-04,Belina,Pure Vita,"Treats Hip and Joint - 179, g",10,10
5455,BapBY2770,05-019,2023-04-03 00:00:00,2023-04-04,Repagro,Bayer,Seresto Collar Antipulgas para Perros MEDIANOS Y GRANDE,1,1
5456,VipVP2920,36-006,2023-04-05 00:00:00,2023-04-05,Madero,Vida de Perro,Plato Ansiedad para Perro Azul,2,2
5457,VipVP2921,36-006,2023-04-05 00:00:00,2023-04-05,Madero,Vida de Perro,Plato Ansiedad para Perro Verde,2,2
5458,VipVP2922,36-006,2023-04-05 00:00:00,2023-04-05,Madero,Vida de Perro,Plato Ansiedad para Perro Amarillo,2,2
5459,Natural pets,28-033,2023-04-03 00:00:00,2023-04-05,Natural Pets,Natural pets,Patas de Pollo - 12 unidades,25,25
5460,PhpPZA2010,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Cobija Diseño L - Estrellas Gris,1,0
5461,PhpPZA1988,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,LICKING PAD - Celeste,2,2
5462,PhpPZA2024,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,COLLAR ISABELINO INFLABLE - M,2,2
5463,PhPPZA1990,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Botella On The Go - Rosado,1,1
5464,PhPPZA1993,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Botella On The Go - Verde,2,2
5465,PhdPZ2202,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Cinturon de Seguridad - Rosado,1,1
5466,PhpPZA2121,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Platos Obstáculos Espiral - Rosado,2,2
5467,PhpPZA2120,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Platos Obstáculos Espiral - Verde,2,1
5468,PhpPZA2006,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Cobija Diseño Talla M - Estrellas Rojas,1,1
5469,PhpPZA2009,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Cobija Diseño L - Estrellas Azules,1,1
5470,PhpPZA2008,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Cobija Diseño Talla M - Puntos Rosados,1,1
5471,PhPPZA2000,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Plato de Ceraminca Huellita M - Blanco,1,1
5472,PhpPZA2011,25-010,2023-03-28 00:00:00,2023-04-05,Philozoo,Philozoo,Cobija Diseño L - Puntos Rosados,1,1
5473,PhdPZ2595,25-011,2023-04-03 00:00:00,2023-04-05,Philozoo,Philozoo,Cobertor Universal para Carro (Asiento Trasero) - Negro,8,8
5474,PupAL564,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Alpo,"Alpo Variety Snaps Little Bites Dog Treats With Beef, Chicken, Liver And Lamb - 454, g",2,2
5475,PugCH349,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Cat Chow,"Adultos Hogareños (Carne) - 1.5, kg",2,2
5476,PupCH334,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Dog Chow,"Cachorro Razas Minis y Pequeños (Pollo) - 4, kg",1,1
5477,PupCH345,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Dog Chow,"Cachorro Razas Minis y Pequeños (Pollo) - 2, kg",1,1
5478,PupCH686,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Dog Chow,"Alimento Húmedo Adultos Pavo - 100, g",24,0
5479,PupCH688,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Dog Chow,"Alimento Húmedo Adultos Pollo y Carne - 100, g",12,12
5480,PupCH689,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Dog Chow,"Alimento Húmedo Adultos Pollo - 100, g",12,12
5481,PupCH691,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Dog Chow,"Alimento Húmedo Adultos Carne - 100, g",24,24
5482,FegFX3164,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Carne - 85 g,12,12
5483,FegFX3165,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Carne - 85 g - 6Pack,6,6
5484,PugFX473,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,"Alimento Húmedo Paté Salmón - 156, g",24,24
5485,PugFX6105,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Pollo - 85 g - Unidad,12,12
5486,PugFX6106,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Salmón - 85 g - Unidad,48,12
5487,PugFX6106,04-031,2023-04-03 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Salmón - 85 g - Unidad,7,7
5488,PugFX6109,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Pescado Blanco - 85 g - Unidad,12,12
5489,PugFX6110,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Atún - 85 g - Unidad,12,12
5490,PugFX6114,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Pavo - 85 g - Unidad,12,12
5491,PugFXP2125,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Pavo - 85 g - 6Pack,6,6
5492,PugFXP2125,04-031,2023-04-03 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Pavo - 85 g - 6Pack,2,2
5493,PugFXP2126,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Atún - 85 g - 6Pack,6,6
5494,PugFXP2127,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Pescado Blanco - 85 g - 6Pack,6,6
5495,PugFXP2128,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Salmón - 85 g - 6Pack,6,6
5496,PugFXP2129,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Felix,Alimento Húmedo Pollo - 85 g - 6Pack,6,6
5497,PugPP2328,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Gato Adulto Pollo - 3, kg",2,2
5498,PugPP2330,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Gato Adulto 7+ Pollo - 3, kg",2,2
5499,PugPP2332,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Urinary Pollo - 3, kg",2,2
5500,PupPP1407,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Pro Plan Cachorro Raza Mediana - 13, kg",5,5
5501,PupPP1410,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Pro Plan Cachorro Razas Grandes - 13, kg",5,5
5502,PupPP1412,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Pro Plan Mind 7+ Razas Medianas y Grandes - 13, kg",3,3
5503,PupPP3427,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Pro Plan Reduced Calorie - 3, kg",2,2
5504,PupPP3430,04-030,2023-03-28 00:00:00,2023-04-05,Purina,Pro Plan,"Pro Plan Adulto Raza Mediana - 3, kg",2,2
5505,MapQP1744,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,"Long Bully Stick - 4, Unidades",10,0
5506,NOgCL1772,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,Canada Litter,"Arena Aroma Talco para Bebé - 18, kg",8,9
5507,MapQP1745,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,Long Pork Bone - Unica,10,10
5508,MapQP3756,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,"Strips de Cerdo - 100, g",10,13
5509,MapQP3738,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,"Higado Cerdo Para Perro - 100, g",6,6
5510,MapQP1752,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,Pork Bone - Unica,10,10
5511,NOgAC2769,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,Activcat,"Arena para Gato - 10, kg",3,3
5512,MapQP3739,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,"Higado Cerdo Para Perro - 300, g",6,8
5513,MapQP1731,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,Oreja Angus - Unica,6,10
5514,MagQP1757,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,MasQPets,"Arena Para Gato - 2, kg",3,3
5515,BadBY2767,05-018,2023-03-28 00:00:00,2023-04-05,Repagro,Bayer,Drontal Plus Saborizado 35kg - Unidad,2,2
5516,DipDN1160,01-042,2023-04-11 00:00:00,2023-04-11,Yanyunis,Diamond,"Skin And Coat Grain Free Salmon And Potato All Life Stages - 13.6, kg",6,0
5517,DipDN1161,01-042,2023-04-11 00:00:00,2023-04-11,Yanyunis,Diamond,"Beef And Rice Adult - 18.1, kg",2,2
5518,DipDN2205,01-042,2023-04-11 00:00:00,2023-04-11,Yanyunis,Diamond,"Chicken And Rice (Todas las etapas) - 18.1, kg",4,0
5519,TapTW1145,01-042,2023-04-11 00:00:00,2023-04-11,Yanyunis,Taste Of The Wild,"Tow Ancient Prairie (Bisonte Asado y Venado Asado) - 12.7, kg",4,2
